Parcel_ID,O_zone,D_zone,CEP,Network,Type
30114,7124,7366,GLS,conventional,tour-based
30114,7366,4604,GLS,conventional,consolidated
30114,4604,508,DPD,conventional,tour-based
30115,5956,4604,DPD,conventional,tour-based
30115,4604,508,DPD,conventional,tour-based
30129,810,2668,PostNL,conventional,tour-based
30129,2668,508,PostNL,conventional,tour-based
30150,271,2668,PostNL,conventional,tour-based
30150,2668,508,PostNL,conventional,tour-based
30206,7376,5501,DHL,conventional,tour-based
30206,5501,1044,DHL,conventional,consolidated
30206,1044,509,DHL,conventional,tour-based
30211,2528,1044,DHL,conventional,tour-based
30211,1044,509,DHL,conventional,tour-based
30213,7141,5501,DHL,conventional,tour-based
30213,5501,1044,DHL,conventional,consolidated
30213,1044,509,DHL,conventional,tour-based
30215,49,1008,DHL,conventional,tour-based
30215,1008,1044,DHL,conventional,consolidated
30215,1044,509,DHL,conventional,tour-based
30217,919,1008,DHL,conventional,tour-based
30217,1008,1044,DHL,conventional,consolidated
30217,1044,509,DHL,conventional,tour-based
30250,690,2668,PostNL,conventional,tour-based
30250,2668,509,PostNL,conventional,tour-based
30276,6715,2668,PostNL,conventional,tour-based
30276,2668,509,PostNL,conventional,tour-based
30314,6359,5501,DHL,conventional,tour-based
30314,5501,1044,DHL,conventional,consolidated
30314,1044,510,DHL,conventional,tour-based
30316,663,1044,DHL,conventional,tour-based
30316,1044,510,DHL,conventional,tour-based
30319,430,2662,DHL,conventional,tour-based
30319,2662,1044,DHL,conventional,consolidated
30319,1044,510,DHL,conventional,tour-based
30320,129,1008,DHL,conventional,tour-based
30320,1008,1044,DHL,conventional,consolidated
30320,1044,510,DHL,conventional,tour-based
30357,732,2668,PostNL,conventional,tour-based
30357,2668,510,PostNL,conventional,tour-based
30363,680,2668,PostNL,conventional,tour-based
30363,2668,510,PostNL,conventional,tour-based
30376,854,2668,PostNL,conventional,tour-based
30376,2668,510,PostNL,conventional,tour-based
30382,657,2668,PostNL,conventional,tour-based
30382,2668,510,PostNL,conventional,tour-based
30385,7289,6955,PostNL,conventional,tour-based
30385,6955,2668,PostNL,conventional,consolidated
30385,2668,510,PostNL,conventional,tour-based
30392,268,2668,PostNL,conventional,tour-based
30392,2668,510,PostNL,conventional,tour-based
30402,688,2668,PostNL,conventional,tour-based
30402,2668,510,PostNL,conventional,tour-based
30427,297,1044,DHL,conventional,tour-based
30427,1044,511,DHL,conventional,tour-based
30429,27,1008,DHL,conventional,tour-based
30429,1008,1044,DHL,conventional,consolidated
30429,1044,511,DHL,conventional,tour-based
30476,146,2668,PostNL,conventional,tour-based
30476,2668,511,PostNL,conventional,tour-based
30481,6923,6955,PostNL,conventional,tour-based
30481,6955,2668,PostNL,conventional,consolidated
30481,2668,511,PostNL,conventional,tour-based
30486,5913,4604,DPD,conventional,tour-based
30486,4604,511,DPD,conventional,tour-based
30513,2294,2668,PostNL,conventional,tour-based
30513,2668,512,PostNL,conventional,tour-based
30518,7229,4178,PostNL,conventional,tour-based
30518,4178,2668,PostNL,conventional,consolidated
30518,2668,512,PostNL,conventional,tour-based
30556,7114,5501,DHL,conventional,tour-based
30556,5501,1044,DHL,conventional,consolidated
30556,1044,513,DHL,conventional,tour-based
30583,612,2668,PostNL,conventional,tour-based
30583,2668,513,PostNL,conventional,tour-based
30591,1065,2668,PostNL,conventional,tour-based
30591,2668,513,PostNL,conventional,tour-based
30598,966,2668,PostNL,conventional,tour-based
30598,2668,513,PostNL,conventional,tour-based
30603,7394,7399,PostNL,conventional,tour-based
30603,7399,2668,PostNL,conventional,consolidated
30603,2668,513,PostNL,conventional,tour-based
30615,1812,6955,PostNL,conventional,tour-based
30615,6955,2668,PostNL,conventional,consolidated
30615,2668,513,PostNL,conventional,tour-based
30638,219,1008,DHL,conventional,tour-based
30638,1008,1044,DHL,conventional,consolidated
30638,1044,514,DHL,conventional,tour-based
30639,5122,5501,DHL,conventional,tour-based
30639,5501,1044,DHL,conventional,consolidated
30639,1044,514,DHL,conventional,tour-based
30647,660,1044,DHL,conventional,tour-based
30647,1044,514,DHL,conventional,tour-based
30660,2274,2662,DHL,conventional,tour-based
30660,2662,1044,DHL,conventional,consolidated
30660,1044,514,DHL,conventional,tour-based
30667,469,1044,DHL,conventional,tour-based
30667,1044,514,DHL,conventional,tour-based
30685,102,4604,DPD,conventional,tour-based
30685,4604,514,DPD,conventional,tour-based
30703,424,2668,PostNL,conventional,tour-based
30703,2668,514,PostNL,conventional,tour-based
30705,634,2668,PostNL,conventional,tour-based
30705,2668,514,PostNL,conventional,tour-based
30720,292,2668,PostNL,conventional,tour-based
30720,2668,514,PostNL,conventional,tour-based
30733,874,2668,PostNL,conventional,tour-based
30733,2668,514,PostNL,conventional,tour-based
30736,7381,7399,PostNL,conventional,tour-based
30736,7399,2668,PostNL,conventional,consolidated
30736,2668,514,PostNL,conventional,tour-based
30749,6758,2668,PostNL,conventional,tour-based
30749,2668,514,PostNL,conventional,tour-based
30750,5004,2668,PostNL,conventional,tour-based
30750,2668,514,PostNL,conventional,tour-based
30755,368,2668,PostNL,conventional,tour-based
30755,2668,514,PostNL,conventional,tour-based
30784,6937,6767,DHL,conventional,tour-based
30784,6767,1044,DHL,conventional,consolidated
30784,1044,515,DHL,conventional,tour-based
30836,607,1044,DHL,conventional,tour-based
30836,1044,516,DHL,conventional,tour-based
30858,314,2668,PostNL,conventional,tour-based
30858,2668,516,PostNL,conventional,tour-based
30870,951,2668,PostNL,conventional,tour-based
30870,2668,516,PostNL,conventional,tour-based
30872,897,2668,PostNL,conventional,tour-based
30872,2668,516,PostNL,conventional,tour-based
30877,5403,4178,PostNL,conventional,tour-based
30877,4178,2668,PostNL,conventional,consolidated
30877,2668,516,PostNL,conventional,tour-based
30895,684,1044,DHL,conventional,tour-based
30895,1044,517,DHL,conventional,tour-based
30900,6939,6767,DHL,conventional,tour-based
30900,6767,1044,DHL,conventional,consolidated
30900,1044,517,DHL,conventional,tour-based
30923,5441,2668,PostNL,conventional,tour-based
30923,2668,517,PostNL,conventional,tour-based
30930,908,2668,PostNL,conventional,tour-based
30930,2668,517,PostNL,conventional,tour-based
30937,124,2668,PostNL,conventional,tour-based
30937,2668,517,PostNL,conventional,tour-based
30952,11,4604,DPD,conventional,tour-based
30952,4604,517,DPD,conventional,tour-based
30953,2801,5514,GLS,conventional,tour-based
30953,5514,4604,GLS,conventional,consolidated
30953,4604,517,DPD,conventional,tour-based
30975,779,2662,DHL,conventional,tour-based
30975,2662,1044,DHL,conventional,consolidated
30975,1044,519,DHL,conventional,tour-based
30979,338,1044,DHL,conventional,tour-based
30979,1044,519,DHL,conventional,tour-based
31014,559,4604,DPD,conventional,tour-based
31014,4604,519,DPD,conventional,tour-based
31057,2406,2668,PostNL,conventional,tour-based
31057,2668,519,PostNL,conventional,tour-based
31076,2194,2668,PostNL,conventional,tour-based
31076,2668,519,PostNL,conventional,tour-based
31092,886,2668,PostNL,conventional,tour-based
31092,2668,519,PostNL,conventional,tour-based
31099,7392,7399,PostNL,conventional,tour-based
31099,7399,2668,PostNL,conventional,consolidated
31099,2668,519,PostNL,conventional,tour-based
31107,6235,5514,GLS,conventional,tour-based
31107,5514,4604,GLS,conventional,consolidated
31107,4604,519,DPD,conventional,tour-based
31117,294,1044,DHL,conventional,tour-based
31117,1044,520,DHL,conventional,tour-based
31123,318,1044,DHL,conventional,tour-based
31123,1044,520,DHL,conventional,tour-based
31125,4724,2662,DHL,conventional,tour-based
31125,2662,1044,DHL,conventional,consolidated
31125,1044,520,DHL,conventional,tour-based
31130,46,1008,DHL,conventional,tour-based
31130,1008,1044,DHL,conventional,consolidated
31130,1044,520,DHL,conventional,tour-based
31141,613,4604,DPD,conventional,tour-based
31141,4604,520,DPD,conventional,tour-based
31144,200,4604,DPD,conventional,tour-based
31144,4604,520,DPD,conventional,tour-based
31158,684,2668,PostNL,conventional,tour-based
31158,2668,520,PostNL,conventional,tour-based
31163,556,2668,PostNL,conventional,tour-based
31163,2668,520,PostNL,conventional,tour-based
31164,2277,2668,PostNL,conventional,tour-based
31164,2668,520,PostNL,conventional,tour-based
31189,7387,7399,PostNL,conventional,tour-based
31189,7399,2668,PostNL,conventional,consolidated
31189,2668,520,PostNL,conventional,tour-based
31212,3162,5514,GLS,conventional,tour-based
31212,5514,4604,GLS,conventional,consolidated
31212,4604,520,DPD,conventional,tour-based
31259,6758,6767,DHL,conventional,tour-based
31259,6767,1044,DHL,conventional,consolidated
31259,1044,522,DHL,conventional,tour-based
31307,7201,4178,PostNL,conventional,tour-based
31307,4178,2668,PostNL,conventional,consolidated
31307,2668,522,PostNL,conventional,tour-based
31320,246,2668,PostNL,conventional,tour-based
31320,2668,522,PostNL,conventional,tour-based
31326,6151,4178,PostNL,conventional,tour-based
31326,4178,2668,PostNL,conventional,consolidated
31326,2668,522,PostNL,conventional,tour-based
31356,919,1008,DHL,conventional,tour-based
31356,1008,1044,DHL,conventional,consolidated
31356,1044,523,DHL,conventional,tour-based
31364,1454,4604,DPD,conventional,tour-based
31364,4604,523,DPD,conventional,tour-based
31380,687,2668,PostNL,conventional,tour-based
31380,2668,523,PostNL,conventional,tour-based
31388,5809,4178,PostNL,conventional,tour-based
31388,4178,2668,PostNL,conventional,consolidated
31388,2668,523,PostNL,conventional,tour-based
31398,397,2668,PostNL,conventional,tour-based
31398,2668,523,PostNL,conventional,tour-based
31416,812,2668,PostNL,conventional,tour-based
31416,2668,523,PostNL,conventional,tour-based
31421,2398,2668,PostNL,conventional,tour-based
31421,2668,523,PostNL,conventional,tour-based
31443,5319,5501,DHL,conventional,tour-based
31443,5501,1044,DHL,conventional,consolidated
31443,1044,525,DHL,conventional,tour-based
31473,4360,4178,PostNL,conventional,tour-based
31473,4178,2668,PostNL,conventional,consolidated
31473,2668,525,PostNL,conventional,tour-based
31480,5802,4178,PostNL,conventional,tour-based
31480,4178,2668,PostNL,conventional,consolidated
31480,2668,525,PostNL,conventional,tour-based
31506,5703,5501,DHL,conventional,tour-based
31506,5501,1044,DHL,conventional,consolidated
31506,1044,526,DHL,conventional,tour-based
31513,1849,1044,DHL,conventional,tour-based
31513,1044,526,DHL,conventional,tour-based
31516,863,4604,DPD,conventional,tour-based
31516,4604,526,DPD,conventional,tour-based
31517,602,4604,DPD,conventional,tour-based
31517,4604,526,DPD,conventional,tour-based
31524,689,2668,PostNL,conventional,tour-based
31524,2668,526,PostNL,conventional,tour-based
31575,7392,7399,PostNL,conventional,tour-based
31575,7399,2668,PostNL,conventional,consolidated
31575,2668,527,PostNL,conventional,tour-based
31581,535,2668,PostNL,conventional,tour-based
31581,2668,527,PostNL,conventional,tour-based
31584,865,2668,PostNL,conventional,tour-based
31584,2668,527,PostNL,conventional,tour-based
31594,477,2668,PostNL,conventional,tour-based
31594,2668,527,PostNL,conventional,tour-based
31618,472,1044,DHL,conventional,tour-based
31618,1044,528,DHL,conventional,tour-based
31641,370,2668,PostNL,conventional,tour-based
31641,2668,528,PostNL,conventional,tour-based
31656,5742,5514,GLS,conventional,tour-based
31656,5514,4604,GLS,conventional,consolidated
31656,4604,528,DPD,conventional,tour-based
31659,4708,5514,GLS,conventional,tour-based
31659,5514,4604,GLS,conventional,consolidated
31659,4604,528,DPD,conventional,tour-based
31662,3171,2662,DHL,conventional,tour-based
31662,2662,1044,DHL,conventional,consolidated
31662,1044,529,DHL,conventional,tour-based
31665,918,1008,DHL,conventional,tour-based
31665,1008,1044,DHL,conventional,consolidated
31665,1044,529,DHL,conventional,tour-based
31666,752,2662,DHL,conventional,tour-based
31666,2662,1044,DHL,conventional,consolidated
31666,1044,529,DHL,conventional,tour-based
31693,5313,5514,GLS,conventional,tour-based
31693,5514,4604,GLS,conventional,consolidated
31693,4604,529,DPD,conventional,tour-based
31695,7171,5501,DHL,conventional,tour-based
31695,5501,1044,DHL,conventional,consolidated
31695,1044,530,DHL,conventional,tour-based
31699,403,2662,DHL,conventional,tour-based
31699,2662,1044,DHL,conventional,consolidated
31699,1044,530,DHL,conventional,tour-based
31704,289,1044,DHL,conventional,tour-based
31704,1044,530,DHL,conventional,tour-based
31706,438,2662,DHL,conventional,tour-based
31706,2662,1044,DHL,conventional,consolidated
31706,1044,530,DHL,conventional,tour-based
31707,5304,5514,GLS,conventional,tour-based
31707,5514,4604,GLS,conventional,consolidated
31707,4604,530,DPD,conventional,tour-based
31722,2693,2668,PostNL,conventional,tour-based
31722,2668,530,PostNL,conventional,tour-based
31756,6391,5501,DHL,conventional,tour-based
31756,5501,1044,DHL,conventional,consolidated
31756,1044,531,DHL,conventional,tour-based
31758,7282,6767,DHL,conventional,tour-based
31758,6767,1044,DHL,conventional,consolidated
31758,1044,531,DHL,conventional,tour-based
31760,5025,5501,DHL,conventional,tour-based
31760,5501,1044,DHL,conventional,consolidated
31760,1044,531,DHL,conventional,tour-based
31780,549,4604,DPD,conventional,tour-based
31780,4604,531,DPD,conventional,tour-based
31822,663,2668,PostNL,conventional,tour-based
31822,2668,531,PostNL,conventional,tour-based
31837,6800,6767,DHL,conventional,tour-based
31837,6767,1044,DHL,conventional,consolidated
31837,1044,532,DHL,conventional,tour-based
31844,7382,5501,DHL,conventional,tour-based
31844,5501,1044,DHL,conventional,consolidated
31844,1044,532,DHL,conventional,tour-based
31845,235,1044,DHL,conventional,tour-based
31845,1044,532,DHL,conventional,tour-based
31846,835,2662,DHL,conventional,tour-based
31846,2662,1044,DHL,conventional,consolidated
31846,1044,532,DHL,conventional,tour-based
31857,671,4604,DPD,conventional,tour-based
31857,4604,532,DPD,conventional,tour-based
31862,204,4604,DPD,conventional,tour-based
31862,4604,532,DPD,conventional,tour-based
31880,3446,2668,PostNL,conventional,tour-based
31880,2668,532,PostNL,conventional,tour-based
31918,7240,7241,DHL,conventional,tour-based
31918,7241,1044,DHL,conventional,consolidated
31918,1044,533,DHL,conventional,tour-based
31935,113,4604,DPD,conventional,tour-based
31935,4604,533,DPD,conventional,tour-based
31949,499,2668,PostNL,conventional,tour-based
31949,2668,533,PostNL,conventional,tour-based
31981,83,2668,PostNL,conventional,tour-based
31981,2668,533,PostNL,conventional,tour-based
31996,200,1008,DHL,conventional,tour-based
31996,1008,1044,DHL,conventional,consolidated
31996,1044,534,DHL,conventional,tour-based
31998,7010,5501,DHL,conventional,tour-based
31998,5501,1044,DHL,conventional,consolidated
31998,1044,534,DHL,conventional,tour-based
32003,6758,6767,DHL,conventional,tour-based
32003,6767,1044,DHL,conventional,consolidated
32003,1044,534,DHL,conventional,tour-based
32008,3963,4137,FedEx,conventional,tour-based
32008,4137,4604,FedEx,conventional,consolidated
32008,4604,534,DPD,conventional,tour-based
32028,826,2668,PostNL,conventional,tour-based
32028,2668,534,PostNL,conventional,tour-based
32032,251,2668,PostNL,conventional,tour-based
32032,2668,534,PostNL,conventional,tour-based
32038,725,2668,PostNL,conventional,tour-based
32038,2668,534,PostNL,conventional,tour-based
32056,85,1008,DHL,conventional,tour-based
32056,1008,1044,DHL,conventional,consolidated
32056,1044,535,DHL,conventional,tour-based
32089,4767,3362,UPS,conventional,tour-based
32089,3362,4604,UPS,conventional,consolidated
32089,4604,535,DPD,conventional,tour-based
32094,872,2668,PostNL,conventional,tour-based
32094,2668,535,PostNL,conventional,tour-based
32096,252,2668,PostNL,conventional,tour-based
32096,2668,535,PostNL,conventional,tour-based
32106,5026,2668,PostNL,conventional,tour-based
32106,2668,535,PostNL,conventional,tour-based
32107,84,2668,PostNL,conventional,tour-based
32107,2668,535,PostNL,conventional,tour-based
32108,277,2668,PostNL,conventional,tour-based
32108,2668,535,PostNL,conventional,tour-based
